sentence,prompt
A tourist from Jordan was also told by Israeli soldiers at the al-Ram checkpoint that he could not enter Jerusalem .,enter Jerusalem . is not a named entity .
A tourist from Jordan was also told by Israeli soldiers at the al-Ram checkpoint that he could not enter Jerusalem .,from Jordan was also is not a named entity .
A tourist from Jordan was also told by Israeli soldiers at the al-Ram checkpoint that he could not enter Jerusalem .,the al-Ram checkpoint that he could not is not a named entity .
A tourist from Jordan was also told by Israeli soldiers at the al-Ram checkpoint that he could not enter Jerusalem .,Jordan was also told is not a named entity .
""""""""" We have a peace treaty with them and we let them go wherever they want when they come to Jordan "","" """""""" said the tourist "","" Khaled Hijazi "","" 37 . """"""""",Jordan is a/an location entity .
""""""""" We have a peace treaty with them and we let them go wherever they want when they come to Jordan "","" """""""" said the tourist "","" Khaled Hijazi "","" 37 . """"""""",Khaled Hijazi is a/an person entity .
""""""""" We have a peace treaty with them and we let them go wherever they want when they come to Jordan "","" """""""" said the tourist "","" Khaled Hijazi "","" 37 . """"""""",treaty with them and we is not a named entity .
""""""""" We have a peace treaty with them and we let them go wherever they want when they come to Jordan "","" """""""" said the tourist "","" Khaled Hijazi "","" 37 . """"""""",""""""""" We have a peace treaty with them is not a named entity ."
""""""""" We have a peace treaty with them and we let them go wherever they want when they come to Jordan "","" """""""" said the tourist "","" Khaled Hijazi "","" 37 . """"""""",a is not a named entity .
""""""""" We have a peace treaty with them and we let them go wherever they want when they come to Jordan "","" """""""" said the tourist "","" Khaled Hijazi "","" 37 . """"""""",them and is not a named entity .
"I am entitled to see Jerusalem "","" """""""" he said .",Jerusalem is a/an location entity .
"I am entitled to see Jerusalem "","" """""""" he said .",see Jerusalem is not a named entity .
"I am entitled to see Jerusalem "","" """""""" he said .",. is not a named entity .
"Some Palestinians took to back roads "","" only to run into waiting Israeli security forces .",Palestinians is a/an other entity .
"Some Palestinians took to back roads "","" only to run into waiting Israeli security forces .",Israeli is a/an other entity .
"Some Palestinians took to back roads "","" only to run into waiting Israeli security forces .",security is not a named entity .
"Some Palestinians took to back roads "","" only to run into waiting Israeli security forces .",Palestinians took to back is not a named entity .
"Some Palestinians took to back roads "","" only to run into waiting Israeli security forces .",to run into waiting Israeli security is not a named entity .
"Some Palestinians took to back roads "","" only to run into waiting Israeli security forces .","back roads "","" only to is not a named entity ."
""""""""" The Israelis have no right to prevent us from going to pray .",Israelis is a/an other entity .
""""""""" The Israelis have no right to prevent us from going to pray .",to prevent is not a named entity .
""""""""" The Israelis have no right to prevent us from going to pray .",The Israelis have no is not a named entity .
"asked Mustafa Hoshiyeh "","" a 27-year-old West Bank labourer turned around by a police patrol on a back road .",Mustafa Hoshiyeh is a/an person entity .
"asked Mustafa Hoshiyeh "","" a 27-year-old West Bank labourer turned around by a police patrol on a back road .",West Bank is a/an location entity .
"asked Mustafa Hoshiyeh "","" a 27-year-old West Bank labourer turned around by a police patrol on a back road .",patrol on a back road is not a named entity .
"asked Mustafa Hoshiyeh "","" a 27-year-old West Bank labourer turned around by a police patrol on a back road .",a police patrol on a back road . is not a named entity .
"asked Mustafa Hoshiyeh "","" a 27-year-old West Bank labourer turned around by a police patrol on a back road .","asked Mustafa Hoshiyeh "","" a 27-year-old West Bank is not a named entity ."
"asked Mustafa Hoshiyeh "","" a 27-year-old West Bank labourer turned around by a police patrol on a back road .","Mustafa Hoshiyeh "","" is not a named entity ."
""""""""" Abu Ammar ( Arafat ) is right .",Abu Ammar is a/an person entity .
""""""""" Abu Ammar ( Arafat ) is right .",Arafat is a/an person entity .
""""""""" Abu Ammar ( Arafat ) is right .",) is is not a named entity .
""""""""" Abu Ammar ( Arafat ) is right .",""""""""" Abu Ammar ( Arafat is not a named entity ."
""""""""" Abu Ammar ( Arafat ) is right .",Arafat ) is is not a named entity .
""""""""" Abu Ammar ( Arafat ) is right .",Ammar ( Arafat ) is right . is not a named entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",Israelis is a/an other entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",Ali Ahmed is a/an person entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",Qalandia is a/an location entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",the Israelis but on the is not a named entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",Ali Ahmed from Qalandia refugee camp is not a named entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",20-year-old is not a named entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",the is not a named entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",on the is not a named entity .
"We have signed a peace treaty with the Israelis but on the ground "","" we see that nothing has changed "","" """""""" said 20-year-old Ali Ahmed from Qalandia refugee camp .",signed a peace treaty with is not a named entity .
"PRESALE - Bay Co Bldg Auth "","" Mich ..",Bay Co Bldg Auth is a/an organization entity .
"PRESALE - Bay Co Bldg Auth "","" Mich ..",Mich is a/an location entity .
"PRESALE - Bay Co Bldg Auth "","" Mich ..",- is not a named entity .
"PRESALE - Bay Co Bldg Auth "","" Mich ..",.. is not a named entity .
"PRESALE - Bay Co Bldg Auth "","" Mich ..",Auth is not a named entity .
"PRESALE - Bay Co Bldg Auth "","" Mich ..","Co Bldg Auth "","" Mich is not a named entity ."
"AMT : ""1,200,000"" DATE : 09/05/96 NYC Time : 1600 CUSIP : 072261",NYC is a/an other entity .
"AMT : ""1,200,000"" DATE : 09/05/96 NYC Time : 1600 CUSIP : 072261","""1,200,000"" DATE : 09/05/96 is not a named entity ."
"AMT : ""1,200,000"" DATE : 09/05/96 NYC Time : 1600 CUSIP : 072261",": ""1,200,000"" DATE : 09/05/96 NYC is not a named entity ."
ISSUER : Bay Co Building Authority ST : MI,Bay Co Building Authority is a/an organization entity .
ISSUER : Bay Co Building Authority ST : MI,MI is a/an location entity .
ISSUER : Bay Co Building Authority ST : MI,Building Authority ST is not a named entity .
ISSUER : Bay Co Building Authority ST : MI,ISSUER : is not a named entity .
ISSUER : Bay Co Building Authority ST : MI,Co Building Authority is not a named entity .
ISSUER : Bay Co Building Authority ST : MI,Building Authority ST : is not a named entity .
"PAYING AGENT : Michigan National Bank "","" Detroit",Michigan National Bank is a/an organization entity .
"PAYING AGENT : Michigan National Bank "","" Detroit",Detroit is a/an location entity .
"PAYING AGENT : Michigan National Bank "","" Detroit",PAYING AGENT is not a named entity .
"PAYING AGENT : Michigan National Bank "","" Detroit",National is not a named entity .
"PAYING AGENT : Michigan National Bank "","" Detroit","Michigan National Bank "","" is not a named entity ."
"PAYING AGENT : Michigan National Bank "","" Detroit",""","" Detroit is not a named entity ."
"L.O. : Bodman "","" Longely & Dahling "","" Detroit","Bodman "","" Longely & Dahling is a/an organization entity ."
"L.O. : Bodman "","" Longely & Dahling "","" Detroit",Detroit is a/an location entity .
"L.O. : Bodman "","" Longely & Dahling "","" Detroit",""","" Longely & is not a named entity ."
"L.O. : Bodman "","" Longely & Dahling "","" Detroit","Dahling "","" Detroit is not a named entity ."
"L.O. : Bodman "","" Longely & Dahling "","" Detroit",L.O. : Bodman is not a named entity .
"L.O. : Bodman "","" Longely & Dahling "","" Detroit",Longely is not a named entity .
"F.A. : First of Michigan Corp. "","" Detroit",First of Michigan Corp. is a/an organization entity .
"F.A. : First of Michigan Corp. "","" Detroit",Detroit is a/an location entity .
"F.A. : First of Michigan Corp. "","" Detroit",Corp. is not a named entity .
"F.A. : First of Michigan Corp. "","" Detroit","Michigan Corp. "","" Detroit is not a named entity ."
"F.A. : First of Michigan Corp. "","" Detroit",""","" is not a named entity ."
"F.A. : First of Michigan Corp. "","" Detroit",F.A. : First of is not a named entity .
COMPETITIVE PRE-SALE CONTRIBUTED BY J.J. KENNY K-SHEETS :,J.J. KENNY is a/an organization entity .
COMPETITIVE PRE-SALE CONTRIBUTED BY J.J. KENNY K-SHEETS :,BY J.J. is not a named entity .
COMPETITIVE PRE-SALE CONTRIBUTED BY J.J. KENNY K-SHEETS :,CONTRIBUTED BY J.J. KENNY K-SHEETS : is not a named entity .
Glenn Somerville,Glenn Somerville is a/an person entity .
Glenn Somerville,Glenn is not a named entity .
Glenn Somerville,Somerville is not a named entity .
WASHINGTON 1996-08-30,WASHINGTON is a/an location entity .
WASHINGTON 1996-08-30,1996-08-30 is not a named entity .
WASHINGTON 1996-08-30,WASHINGTON 1996-08-30 is not a named entity .
"Consumer spending barely edged up in July "","" the Commerce Department said Friday "","" as income growth slowed abruptly to the weakest pace in six months .",Commerce Department is a/an organization entity .
"Consumer spending barely edged up in July "","" the Commerce Department said Friday "","" as income growth slowed abruptly to the weakest pace in six months .",. is not a named entity .
"Consumer spending barely edged up in July "","" the Commerce Department said Friday "","" as income growth slowed abruptly to the weakest pace in six months .",income growth slowed abruptly to the is not a named entity .
""""""""" In July "","" average weekly hours and average hourly earnings declined "","" more than offsetting the effect of an increase in employment "","" """""""" Commerce said .",Commerce is a/an organization entity .
""""""""" In July "","" average weekly hours and average hourly earnings declined "","" more than offsetting the effect of an increase in employment "","" """""""" Commerce said .",hours and average hourly earnings is not a named entity .
""""""""" In July "","" average weekly hours and average hourly earnings declined "","" more than offsetting the effect of an increase in employment "","" """""""" Commerce said .",""","" """""""" is not a named entity ."
"At the same time "","" the department said in a separate report that new orders received by U.S. factories climbed strongly in July "","" with widespread gains across most major categories .",U.S. is a/an location entity .
"At the same time "","" the department said in a separate report that new orders received by U.S. factories climbed strongly in July "","" with widespread gains across most major categories .","same time "","" the department said is not a named entity ."
"At the same time "","" the department said in a separate report that new orders received by U.S. factories climbed strongly in July "","" with widespread gains across most major categories .",""","" with widespread gains across most is not a named entity ."
"Orders increased 1.8 percent to a seasonally adjusted $ 317.6 billion "","" significantly stronger than the 1 percent rise forecast by Wall Street economists .",Wall Street is a/an location entity .
"Orders increased 1.8 percent to a seasonally adjusted $ 317.6 billion "","" significantly stronger than the 1 percent rise forecast by Wall Street economists .","$ 317.6 billion "","" significantly stronger is not a named entity ."
"Orders increased 1.8 percent to a seasonally adjusted $ 317.6 billion "","" significantly stronger than the 1 percent rise forecast by Wall Street economists .",Orders increased 1.8 percent to a seasonally adjusted is not a named entity .
"In addition "","" the Labour Department 's July employment report had foreshadowed the muted income growth .",Labour Department is a/an organization entity .
"In addition "","" the Labour Department 's July employment report had foreshadowed the muted income growth .",Labour Department 's July employment report had foreshadowed is not a named entity .
"In addition "","" the Labour Department 's July employment report had foreshadowed the muted income growth .","In addition "","" the Labour Department is not a named entity ."
NEW YORK 1996-08-29,NEW YORK is a/an location entity .
NEW YORK 1996-08-29,YORK is not a named entity .
NEW YORK 1996-08-29,NEW YORK 1996-08-29 is not a named entity .
NY Dow close London opening LME close,NY Dow is a/an other entity .
NY Dow close London opening LME close,London is a/an location entity .
NY Dow close London opening LME close,LME is a/an organization entity .
NY Dow close London opening LME close,close is not a named entity .
NY Dow close London opening LME close,Dow close London opening LME close is not a named entity .
NY Dow close London opening LME close,NY Dow close London opening is not a named entity .
NY Dow close London opening LME close,close London opening is not a named entity .
NY Dow close London opening LME close,London opening LME close is not a named entity .
NY Dow close London opening LME close,NY Dow close is not a named entity .
Nikkei latest CRUDE OIL $ 1987.0,Nikkei is a/an other entity .
Nikkei latest CRUDE OIL $ 1987.0,latest CRUDE is not a named entity .
Nikkei latest CRUDE OIL $ 1987.0,1987.0 is not a named entity .
20202.87 ( - 350.29 ) Sept Brent zinc per tonne,Brent is a/an organization entity .
20202.87 ( - 350.29 ) Sept Brent zinc per tonne,20202.87 ( - 350.29 ) Sept Brent zinc is not a named entity .
20202.87 ( - 350.29 ) Sept Brent zinc per tonne,Brent zinc is not a named entity .
FTSE close $ 21.25 $ 1000.0,FTSE is a/an other entity .
FTSE close $ 21.25 $ 1000.0,1000.0 is not a named entity .
FTSE close $ 21.25 $ 1000.0,close $ 21.25 is not a named entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",German is a/an other entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",Japanese is a/an other entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",rose slightly against the is not a named entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",the Japanese is not a named entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",. is not a named entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .","the German mark "","" is not a named entity ."
"The Dow Jones industrial average ended down 64.73 points at ""5,647.65"" "","" its largest drop since July 15 "","" when it closed with a loss of 161 points .",Dow Jones is a/an other entity .
"The Dow Jones industrial average ended down 64.73 points at ""5,647.65"" "","" its largest drop since July 15 "","" when it closed with a loss of 161 points .",of 161 points is not a named entity .
"The Dow Jones industrial average ended down 64.73 points at ""5,647.65"" "","" its largest drop since July 15 "","" when it closed with a loss of 161 points .","since July 15 "","" when it closed with is not a named entity ."
"In the broader market "","" declining issues beat advances ""1,627"" to 743 on moderate volume of 321 million shares on the New York Stock Exchange .",New York Stock Exchange is a/an organization entity .
"In the broader market "","" declining issues beat advances ""1,627"" to 743 on moderate volume of 321 million shares on the New York Stock Exchange .",743 on moderate volume of is not a named entity .
"In the broader market "","" declining issues beat advances ""1,627"" to 743 on moderate volume of 321 million shares on the New York Stock Exchange .",broader market is not a named entity .
"In the bond market "","" the 30-year Treasury bond fell 23/32 of a point "","" or $ 7.1875 on a $ ""1,000"" bond "","" raising its yield to 7.04 percent -- the highest since July 31 -- from 6.98 percent at Wednesday 's close .",Treasury is a/an organization entity .
"In the bond market "","" the 30-year Treasury bond fell 23/32 of a point "","" or $ 7.1875 on a $ ""1,000"" bond "","" raising its yield to 7.04 percent -- the highest since July 31 -- from 6.98 percent at Wednesday 's close .","market "","" the 30-year Treasury bond fell is not a named entity ."
"In the bond market "","" the 30-year Treasury bond fell 23/32 of a point "","" or $ 7.1875 on a $ ""1,000"" bond "","" raising its yield to 7.04 percent -- the highest since July 31 -- from 6.98 percent at Wednesday 's close .",of a is not a named entity .
""""""""" Seven percent creates psychological problems and a legitimate competitor for money from equities "","" """""""" said Ralph Bloch "","" chief technical analyst at Raymond James .",Ralph Bloch is a/an person entity .
""""""""" Seven percent creates psychological problems and a legitimate competitor for money from equities "","" """""""" said Ralph Bloch "","" chief technical analyst at Raymond James .",Raymond James is a/an person entity .
""""""""" Seven percent creates psychological problems and a legitimate competitor for money from equities "","" """""""" said Ralph Bloch "","" chief technical analyst at Raymond James .",at Raymond James is not a named entity .
""""""""" Seven percent creates psychological problems and a legitimate competitor for money from equities "","" """""""" said Ralph Bloch "","" chief technical analyst at Raymond James .",and a legitimate competitor is not a named entity .
""""""""" Seven percent creates psychological problems and a legitimate competitor for money from equities "","" """""""" said Ralph Bloch "","" chief technical analyst at Raymond James .",equities is not a named entity .
""""""""" Seven percent creates psychological problems and a legitimate competitor for money from equities "","" """""""" said Ralph Bloch "","" chief technical analyst at Raymond James .","money from equities "","" is not a named entity ."
""""""""" We could carry another 100 points lower in the Dow "","" """""""" he said . """"""""",Dow is a/an other entity .
""""""""" We could carry another 100 points lower in the Dow "","" """""""" he said . """"""""","the Dow "","" """""""" he is not a named entity ."
""""""""" We could carry another 100 points lower in the Dow "","" """""""" he said . """"""""","he said . """""""" is not a named entity ."
Wall Street on Sept .,Wall Street is a/an location entity .
Wall Street on Sept .,Street is not a named entity .
Wall Street on Sept .,on Sept is not a named entity .
""""""""" We had two very strong economic reports "","" """""""" said David Shulman "","" Salomon Bros . '",David Shulman is a/an person entity .
""""""""" We had two very strong economic reports "","" """""""" said David Shulman "","" Salomon Bros . '",Salomon Bros . is a/an organization entity .
""""""""" We had two very strong economic reports "","" """""""" said David Shulman "","" Salomon Bros . '",""","" """""""" said David Shulman is not a named entity ."
""""""""" We had two very strong economic reports "","" """""""" said David Shulman "","" Salomon Bros . '","strong economic reports "","" is not a named entity ."
""""""""" We had two very strong economic reports "","" """""""" said David Shulman "","" Salomon Bros . '","very strong economic reports "","" """""""" is not a named entity ."
""""""""" We had two very strong economic reports "","" """""""" said David Shulman "","" Salomon Bros . '","had two very strong economic reports "","" """""""" is not a named entity ."
"Fears of a Fed tightening next month have resurfaced for the first time since the end of July . """"""""",Fed is a/an organization entity .
"Fears of a Fed tightening next month have resurfaced for the first time since the end of July . """"""""",Fears of a Fed is not a named entity .
"Fears of a Fed tightening next month have resurfaced for the first time since the end of July . """"""""",of a is not a named entity .
The Commerce Department reported that the nation 's gross domestic product expanded at a 4.8 percent annual rate in the three months from April through June instead of the 4.2 percent estimated a month ago .,Commerce Department is a/an organization entity .
The Commerce Department reported that the nation 's gross domestic product expanded at a 4.8 percent annual rate in the three months from April through June instead of the 4.2 percent estimated a month ago .,through June instead of the 4.2 percent estimated is not a named entity .
The Commerce Department reported that the nation 's gross domestic product expanded at a 4.8 percent annual rate in the three months from April through June instead of the 4.2 percent estimated a month ago .,4.2 percent estimated a month ago is not a named entity .
Analysts said the stock market was also worried about the impact on President Clinton 's re-election bid of his top political strategist resigning .,Clinton is a/an person entity .
Analysts said the stock market was also worried about the impact on President Clinton 's re-election bid of his top political strategist resigning .,bid of his top political strategist is not a named entity .
Analysts said the stock market was also worried about the impact on President Clinton 's re-election bid of his top political strategist resigning .,about the impact on President Clinton is not a named entity .
"Dick Morris "","" who is credited with resurrecting Clinton 's political fortunes over the past 18 months by masterminding his turn to the political centre "","" quit after a supermarket tabloid reported he engaged in a yearlong affair with a prostitute "","" with whom he allegedly shared confidential campaign documents .",Dick Morris is a/an person entity .
"Dick Morris "","" who is credited with resurrecting Clinton 's political fortunes over the past 18 months by masterminding his turn to the political centre "","" quit after a supermarket tabloid reported he engaged in a yearlong affair with a prostitute "","" with whom he allegedly shared confidential campaign documents .",Clinton is a/an person entity .
"Dick Morris "","" who is credited with resurrecting Clinton 's political fortunes over the past 18 months by masterminding his turn to the political centre "","" quit after a supermarket tabloid reported he engaged in a yearlong affair with a prostitute "","" with whom he allegedly shared confidential campaign documents .",in a yearlong affair with a prostitute is not a named entity .
"Dick Morris "","" who is credited with resurrecting Clinton 's political fortunes over the past 18 months by masterminding his turn to the political centre "","" quit after a supermarket tabloid reported he engaged in a yearlong affair with a prostitute "","" with whom he allegedly shared confidential campaign documents .","turn to the political centre "","" quit after is not a named entity ."
"Dick Morris "","" who is credited with resurrecting Clinton 's political fortunes over the past 18 months by masterminding his turn to the political centre "","" quit after a supermarket tabloid reported he engaged in a yearlong affair with a prostitute "","" with whom he allegedly shared confidential campaign documents .",months by masterminding his turn to the is not a named entity .
"Dick Morris "","" who is credited with resurrecting Clinton 's political fortunes over the past 18 months by masterminding his turn to the political centre "","" quit after a supermarket tabloid reported he engaged in a yearlong affair with a prostitute "","" with whom he allegedly shared confidential campaign documents .",Morris is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,Wall Street is a/an location entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,Republican is a/an other entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,Democratic is a/an other entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,Clinton is a/an person entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,had grown accustomed to a moderate Republican is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,grown accustomed to is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,form is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,accustomed to a is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,moderate Republican in the is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,of Democratic is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,grown accustomed to a moderate Republican in the is not a named entity .
Analysts said Wall Street had grown accustomed to a moderate Republican in the form of Democratic President Clinton .,accustomed to a moderate Republican in the form is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,Morris is a/an person entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,Clinton is a/an person entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,more to the left in is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,to the left in is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,veer more to the left in a second is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,fears is not a named entity .
"Oil markets rose sharply on a combination of low stocks "","" two hurricanes and allegations of illicit trading by Iraq .",Iraq is a/an location entity .
"Oil markets rose sharply on a combination of low stocks "","" two hurricanes and allegations of illicit trading by Iraq .",stocks is not a named entity .
"Oil markets rose sharply on a combination of low stocks "","" two hurricanes and allegations of illicit trading by Iraq .",and allegations of illicit is not a named entity .
"September heating oil on the New York Mercantile Exchange closed 1.63 cents higher at 63.67 cents a gallon "","" September unleaded gasoline finished 1.39 cents up at 63.72 cents a gallon and October crude rose 44 cents to $ 22.15 a barrel .",New York Mercantile Exchange is a/an organization entity .
"September heating oil on the New York Mercantile Exchange closed 1.63 cents higher at 63.67 cents a gallon "","" September unleaded gasoline finished 1.39 cents up at 63.72 cents a gallon and October crude rose 44 cents to $ 22.15 a barrel .",cents higher at 63.67 cents a gallon is not a named entity .
"September heating oil on the New York Mercantile Exchange closed 1.63 cents higher at 63.67 cents a gallon "","" September unleaded gasoline finished 1.39 cents up at 63.72 cents a gallon and October crude rose 44 cents to $ 22.15 a barrel .",September heating oil on the New is not a named entity .
December cotton closed 0.95 cent higher at 77.06 cents per pound on the New York Cotton Exchange despite some easing of concern about the twin hurricane threat to key U.S. growing areas with forecasts indicating both storms may remain offshore .,New York Cotton Exchange is a/an organization entity .
December cotton closed 0.95 cent higher at 77.06 cents per pound on the New York Cotton Exchange despite some easing of concern about the twin hurricane threat to key U.S. growing areas with forecasts indicating both storms may remain offshore .,U.S. is a/an location entity .
December cotton closed 0.95 cent higher at 77.06 cents per pound on the New York Cotton Exchange despite some easing of concern about the twin hurricane threat to key U.S. growing areas with forecasts indicating both storms may remain offshore .,areas with forecasts indicating is not a named entity .
December cotton closed 0.95 cent higher at 77.06 cents per pound on the New York Cotton Exchange despite some easing of concern about the twin hurricane threat to key U.S. growing areas with forecasts indicating both storms may remain offshore .,offshore . is not a named entity .
December cotton closed 0.95 cent higher at 77.06 cents per pound on the New York Cotton Exchange despite some easing of concern about the twin hurricane threat to key U.S. growing areas with forecasts indicating both storms may remain offshore .,77.06 cents per is not a named entity .
December cotton closed 0.95 cent higher at 77.06 cents per pound on the New York Cotton Exchange despite some easing of concern about the twin hurricane threat to key U.S. growing areas with forecasts indicating both storms may remain offshore .,some easing is not a named entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",London is a/an location entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",FTSE 100 is a/an other entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",""","" is not a named entity ."
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",through the afternoon session to finish the day is not a named entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",a fall of is not a named entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",the day is not a named entity .
"In Tokyo "","" the key 225-share Nikkei average shed 156.65 points "","" or 0.76 percent "","" to end at ""20,553.16"" .",Tokyo is a/an location entity .
"In Tokyo "","" the key 225-share Nikkei average shed 156.65 points "","" or 0.76 percent "","" to end at ""20,553.16"" .",Nikkei is a/an other entity .
"In Tokyo "","" the key 225-share Nikkei average shed 156.65 points "","" or 0.76 percent "","" to end at ""20,553.16"" .",""","" to end is not a named entity ."
"In Tokyo "","" the key 225-share Nikkei average shed 156.65 points "","" or 0.76 percent "","" to end at ""20,553.16"" .","points "","" or is not a named entity ."
"In Tokyo "","" the key 225-share Nikkei average shed 156.65 points "","" or 0.76 percent "","" to end at ""20,553.16"" .","0.76 percent "","" to is not a named entity ."
"In Tokyo "","" the key 225-share Nikkei average shed 156.65 points "","" or 0.76 percent "","" to end at ""20,553.16"" .",end is not a named entity .
Pirelli cables look to tap Chinese growth .,Pirelli is a/an organization entity .
Pirelli cables look to tap Chinese growth .,Chinese is a/an other entity .
Pirelli cables look to tap Chinese growth .,Pirelli cables look is not a named entity .
Pirelli cables look to tap Chinese growth .,cables look to is not a named entity .
Pirelli cables look to tap Chinese growth .,cables look to tap Chinese growth . is not a named entity .
Pirelli cables look to tap Chinese growth .,Pirelli cables look to tap Chinese growth . is not a named entity .
David Jones,David Jones is a/an person entity .
David Jones,David is not a named entity .
David Jones,Jones is not a named entity .
MILAN 1996-08-30,MILAN is a/an location entity .
MILAN 1996-08-30,MILAN 1996-08-30 is not a named entity .
MILAN 1996-08-30,1996-08-30 is not a named entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,Italian is a/an other entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,Pirelli is a/an organization entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,China is a/an location entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,Chinese is a/an other entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,a cables joint is not a named entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,capitalise on the rapidly-growing Chinese telecommunications is not a named entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,venture set to capitalise on the is not a named entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,venture is not a named entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,Pirelli on Friday is not a named entity .
