sentence,prompt
"The seven-day average yield on money market mutual funds fell in the week ended Tuesday to 8.28 percent from 8.39 percent the previous week , according to Donoghue 's Money Fund Report , a trade journal based in Holliston , Mass .","in is not a named entity, right ? Sure ."
"The seven-day average yield on money market mutual funds fell in the week ended Tuesday to 8.28 percent from 8.39 percent the previous week , according to Donoghue 's Money Fund Report , a trade journal based in Holliston , Mass .","according to is not a named entity, right ? Sure ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","Author Jim Moore is a person entity , right ? Yes ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","Oswald is a person entity , right ? Yes ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","Kennedy. is a person entity , right ? Yes ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","Moore was invited to argue his viewpoint is not a named entity, right ? Sure ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","viewpoint : that is not a named entity, right ? Sure ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","that is not a named entity, right ? Sure ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","his viewpoint : that is not a named entity, right ? Sure ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","Author Jim Moore was invited to argue his is not a named entity, right ? Sure ."
"Author Jim Moore was invited to argue his viewpoint : that Oswald , acting alone , killed Kennedy. ;","Moore was is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","Incan King is an other entity , right ? Yes ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","Peru is a location entity , right ? Yes ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","Atahualpa is a person entity , right ? Yes ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","Francisco Pizarro is a person entity , right ? Yes ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","In 1533 , the is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .",", was is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .",", Atahualpa , was murdered on the orders is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","Spanish conqueror Francisco Pizarro . is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","this date is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","of Peru , Atahualpa , was murdered on is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","On is not a named entity, right ? Sure ."
"On this date : In 1533 , the last Incan King of Peru , Atahualpa , was murdered on the orders of Spanish conqueror Francisco Pizarro .","1533 is not a named entity, right ? Sure ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"Moscow is a location entity , right ? Yes ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"KOMSOMOLSKAYA PRAVDA is an organization entity , right ? Yes ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"25 Jan 94 is an other entity , right ? Yes ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"Seen as Winners Under Tripartite Agreement PM2401200594 is not a named entity, right ? Sure ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"Parties Seen as Winners Under is not a named entity, right ? Sure ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"Moscow KOMSOMOLSKAYA is not a named entity, right ? Sure ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 is not a named entity, right ? Sure ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"as Winners Under Tripartite Agreement PM2401200594 Moscow is not a named entity, right ? Sure ."
All Parties Seen as Winners Under Tripartite Agreement PM2401200594 Moscow KOMSOMOLSKAYA PRAVDA in Russian 25 Jan 94 p 3,"in Russian 25 Jan 94 p is not a named entity, right ? Sure ."
"PURCHASE , N.Y .","PURCHASE is a location entity , right ? Yes ."
"PURCHASE , N.Y .","N.Y . is a location entity , right ? Yes ."
"PURCHASE , N.Y .","PURCHASE , is not a named entity, right ? Sure ."
"PURCHASE , N.Y .",", is not a named entity, right ? Sure ."
"PURCHASE , N.Y .","N.Y is not a named entity, right ? Sure ."
"PURCHASE , N.Y .",", N.Y is not a named entity, right ? Sure ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","Texas Theater is an organization entity , right ? Yes ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","Lee Harvey Oswald is a person entity , right ? Yes ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","President Kennedy is a person entity , right ? Yes ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","trying to save the landmark Texas Theater is not a named entity, right ? Sure ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","the landmark Texas Theater , is not a named entity, right ? Sure ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","is trying to save the landmark Texas is not a named entity, right ? Sure ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","A perservation group is trying to save is not a named entity, right ? Sure ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .","group is trying to save the is not a named entity, right ? Sure ."
"A perservation group is trying to save the landmark Texas Theater , the movie house where Lee Harvey Oswald was captured after the assassination of President Kennedy .",", the movie house where Lee Harvey Oswald is not a named entity, right ? Sure ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","Michael R. Gordon is a person entity , right ? Yes ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","Montgomery County House delegation is an organization entity , right ? Yes ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","Ms. Toth is a person entity , right ? Yes ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","thinks is not a named entity, right ? Sure ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .",", thinks Ms. Toth is in is not a named entity, right ? Sure ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","of the Montgomery County House is not a named entity, right ? Sure ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","chairman of the Montgomery is not a named entity, right ? Sure ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","House delegation , thinks is not a named entity, right ? Sure ."
"Michael R. Gordon , chairman of the Montgomery County House delegation , thinks Ms. Toth is in an ` ` embarrassing ' ' position .","Toth is in is not a named entity, right ? Sure ."
"With considerable rough sailing and difficulty anticipated in the process of ratification by the U.S. Congress , the Congress is hardly expected to complete the ratification process within the time limit set by the UR agreement .","U.S. is a location entity , right ? Yes ."
"With considerable rough sailing and difficulty anticipated in the process of ratification by the U.S. Congress , the Congress is hardly expected to complete the ratification process within the time limit set by the UR agreement .","Congress is an organization entity , right ? Yes ."
"With considerable rough sailing and difficulty anticipated in the process of ratification by the U.S. Congress , the Congress is hardly expected to complete the ratification process within the time limit set by the UR agreement .","process of ratification by the U.S. Congress is not a named entity, right ? Sure ."
"With considerable rough sailing and difficulty anticipated in the process of ratification by the U.S. Congress , the Congress is hardly expected to complete the ratification process within the time limit set by the UR agreement .","the UR agreement is not a named entity, right ? Sure ."
"With considerable rough sailing and difficulty anticipated in the process of ratification by the U.S. Congress , the Congress is hardly expected to complete the ratification process within the time limit set by the UR agreement .","With considerable rough sailing is not a named entity, right ? Sure ."
"With considerable rough sailing and difficulty anticipated in the process of ratification by the U.S. Congress , the Congress is hardly expected to complete the ratification process within the time limit set by the UR agreement .","by the is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","Ralph David Abernathy is a person entity , right ? Yes ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","March is an other entity , right ? Yes ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","David Abernathy is a person entity , right ? Yes ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","Linden , Ala. is a location entity , right ? Yes ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","William is a person entity , right ? Yes ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","Louiverny Abernathy is a person entity , right ? Yes ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","slaves and 10th is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","slaves is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .",": David is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","in Linden , Ala. , grandson is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","and 10th is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","Ralph David Abernathy : March is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","David Abernathy : March 11 , 1926 is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","12 children of William and is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","Linden , Ala. , grandson of slaves is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .",", Ala. , grandson of is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","10th of 12 children is not a named entity, right ? Sure ."
"Ralph David Abernathy : March 11 , 1926 : David Abernathy is born in Linden , Ala. , grandson of slaves and 10th of 12 children of William and Louiverny Abernathy .","Abernathy : March 11 , 1926 : David is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","John Ray is a person entity , right ? Yes ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","District of Columbia Council is an organization entity , right ? Yes ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","$218 , 592 is an other entity , right ? Yes ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","Democratic is an organization entity , right ? Yes ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","Council , reported raising is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","raising $218 , is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","for the Democratic nomination , according to records is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","office of campaign is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","of the District of is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","July in his bid for is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.",", a member is not a named entity, right ? Sure ."
"John Ray , a member of the District of Columbia Council , reported raising $218 , 592 from January to July in his bid for the Democratic nomination , according to records filed with the city 's office of campaign finance.","592 from January to is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","America is a location entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Europe is a location entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Jimmy Doolittle is a person entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Tokyo is a location entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Anzio is a location entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Italy is a location entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Normandy is a location entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","France is a location entity , right ? Yes ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","pilgrims came ' is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","in quest is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Europe in the 17th century is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .",", ' ' as well is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","as well as the battle at is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","well as the battle is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","freedom , is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","Europe in the 17th century in quest of is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","what those 30 seconds over is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","mentioned ` ` why the pilgrims is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","well as the battle at Anzio , Italy is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","the pilgrims came ' is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","landing is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","century in quest of religious is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","meant , ' is not a named entity, right ? Sure ."
"He specifically mentioned ` ` why the pilgrims came ' ' to America from Europe in the 17th century in quest of religious freedom , ` ` who Jimmy Doolittle was , and what those 30 seconds over Tokyo meant , ' ' as well as the battle at Anzio , Italy , and the landing at Normandy , France .","from Europe in the is not a named entity, right ? Sure ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","Waste Disposal Co. is an organization entity , right ? Yes ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","Randolph is a location entity , right ? Yes ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","Debra Bornstein is a person entity , right ? Yes ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","Debra Bornstein , a is not a named entity, right ? Sure ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","offer a is not a named entity, right ? Sure ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","said Debra Bornstein , is not a named entity, right ? Sure ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","said Debra Bornstein , a is not a named entity, right ? Sure ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","a home needle is not a named entity, right ? Sure ."
"Waste Disposal Co. of Randolph is preparing to offer a home needle pickup service , said Debra Bornstein , a company official.","offer is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","March 27 is an other entity , right ? Yes ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","Miss Bickel is a person entity , right ? Yes ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","Tempe is a location entity , right ? Yes ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","Richard Pavese is a person entity , right ? Yes ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","Bickel 's former employer , is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","plastic surgeon Richard Pavese is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","place March 27 in the office of is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","former employer , Tempe plastic is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","employer , Tempe plastic is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","of Miss Bickel 's former employer is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","office of Miss Bickel 's former employer is not a named entity, right ? Sure ."
"The bungled attempt took place March 27 in the office of Miss Bickel 's former employer , Tempe plastic surgeon Richard Pavese .","Miss Bickel 's former employer , Tempe is not a named entity, right ? Sure ."
"He said Sirhan had placed himself in a trance during Kennedy 's 1968 slaying and should be judged outside the parameters used for "" normal "" murderers .","Sirhan is a person entity , right ? Yes ."
"He said Sirhan had placed himself in a trance during Kennedy 's 1968 slaying and should be judged outside the parameters used for "" normal "" murderers .","Kennedy is a person entity , right ? Yes ."
"He said Sirhan had placed himself in a trance during Kennedy 's 1968 slaying and should be judged outside the parameters used for "" normal "" murderers .","during Kennedy 's 1968 slaying and should be is not a named entity, right ? Sure ."
"He said Sirhan had placed himself in a trance during Kennedy 's 1968 slaying and should be judged outside the parameters used for "" normal "" murderers .","be judged outside the parameters is not a named entity, right ? Sure ."
"He said Sirhan had placed himself in a trance during Kennedy 's 1968 slaying and should be judged outside the parameters used for "" normal "" murderers .","He said Sirhan had placed himself in a is not a named entity, right ? Sure ."
"He said Sirhan had placed himself in a trance during Kennedy 's 1968 slaying and should be judged outside the parameters used for "" normal "" murderers .","Kennedy 's 1968 is not a named entity, right ? Sure ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","Texas Department of Agriculture is an organization entity , right ? Yes ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","Texas is a location entity , right ? Yes ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","Jim Hightower is a person entity , right ? Yes ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","Agriculture Commissioner Jim Hightower is not a named entity, right ? Sure ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","` ` is not a named entity, right ? Sure ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","was at stake than growth is not a named entity, right ? Sure ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","than growth hormones is not a named entity, right ? Sure ."
"` ` From the onset , we at the Texas Department of Agriculture felt that more was at stake than steak , and a whole lot more was at stake than growth hormones , ' ' said Texas Agriculture Commissioner Jim Hightower at a news conference Monday.","felt that is not a named entity, right ? Sure ."
