sentence,prompt
England beat Moldova 2-0 ( halftime 1-0 ) in a European Under-21 soccer championship group 2 qualifier on Saturday .,in is not a named entity .
England beat Moldova 2-0 ( halftime 1-0 ) in a European Under-21 soccer championship group 2 qualifier on Saturday .,( halftime 1-0 ) is not a named entity .
England beat Moldova 2-0 ( halftime 1-0 ) in a European Under-21 soccer championship group 2 qualifier on Saturday .,beat is not a named entity .
England beat Moldova 2-0 ( halftime 1-0 ) in a European Under-21 soccer championship group 2 qualifier on Saturday .,a European Under-21 soccer championship group 2 is not a named entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Belgium is a location entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Filip De Wilde is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Bertrand Crasson is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Dirk Medved is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Pascal Renier is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Geoffrey Claeys is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Gunther Schepens is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Nico Van Kerckhoven is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Enzo Scifo is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Gert Verheyen is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Frederic Peiremans is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Marc Degryse is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Luc Nilis is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Luis Oliveira is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Gilles De Bilde is a person entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",- Filip De is not a named entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 2 - Bertrand Crasson "","" is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 11- Luis Oliveira ( 18 - is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","- Gilles De Bilde "","" is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Luis Oliveira ( 18 - Gilles De is not a named entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","Renier "","" 16 - Geoffrey is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","3 - Dirk Medved "","" 4 - is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 16 - Geoffrey Claeys "","" is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","3 - Dirk Medved "","" is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 16 - Geoffrey Claeys "","" 6 is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 2 is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","8 - Luc Nilis "","" 11- Luis Oliveira is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","( 15 - Nico Van Kerckhoven "","" is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Gunther Schepens ( 15 is not a named entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","- Gilles De Bilde "","" 88th is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","Luc Nilis "","" 11- Luis Oliveira ( 18 is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",16 - Geoffrey Claeys is not a named entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 81st ) "","" 10 is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",") "","" 9 is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Oliveira ( 18 is not a named entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","Gilles De Bilde "","" is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","18 - Gilles De Bilde "","" 88th ) is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Luc is not a named entity .
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",") "","" is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","Pascal Renier "","" 16 - Geoffrey is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 3 - Dirk Medved "","" 4 - is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .","16 - Geoffrey Claeys "","" 6 is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",") "","" 10 is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",""","" 10 - is not a named entity ."
"Belgium - 1 - Filip De Wilde "","" 2 - Bertrand Crasson "","" 3 - Dirk Medved "","" 4 - Pascal Renier "","" 16 - Geoffrey Claeys "","" 6 - Gunther Schepens ( 15 - Nico Van Kerckhoven "","" 81st ) "","" 10 - Enzo Scifo "","" 7 - Gert Verheyen ( 14 - Frederic Peiremans "","" 62nd ) "","" 9 - Marc Degryse "","" 8 - Luc Nilis "","" 11- Luis Oliveira ( 18 - Gilles De Bilde "","" 88th ) .",Dirk is not a named entity .
TOKYO 1996-08-30,TOKYO is a location entity .
TOKYO 1996-08-30,1996-08-30 is not a named entity .
TOKYO 1996-08-30,TOKYO 1996-08-30 is not a named entity .
"Trailing by 213 "","" Somerset got a solid start to their second innings before Simmons stepped in to bundle them out for 174 .",Somerset is an organization entity .
"Trailing by 213 "","" Somerset got a solid start to their second innings before Simmons stepped in to bundle them out for 174 .",Simmons is a person entity .
"Trailing by 213 "","" Somerset got a solid start to their second innings before Simmons stepped in to bundle them out for 174 .",innings before Simmons stepped in to is not a named entity .
"Trailing by 213 "","" Somerset got a solid start to their second innings before Simmons stepped in to bundle them out for 174 .","Trailing by 213 "","" Somerset is not a named entity ."
"Trailing by 213 "","" Somerset got a solid start to their second innings before Simmons stepped in to bundle them out for 174 .",got a is not a named entity .
"Trailing by 213 "","" Somerset got a solid start to their second innings before Simmons stepped in to bundle them out for 174 .",solid start is not a named entity .
( Britain ) 3:43.078,Britain is a location entity .
( Britain ) 3:43.078,) is not a named entity .
( Britain ) 3:43.078,( is not a named entity .
"Eight claymore mines fitted with powerful C-4 plastic explosives were found stashed in a real estate office on Friday located about two blocks from Colombia 's presidential palace "","" police said .",Colombia is a location entity .
"Eight claymore mines fitted with powerful C-4 plastic explosives were found stashed in a real estate office on Friday located about two blocks from Colombia 's presidential palace "","" police said .",Friday is not a named entity .
"Eight claymore mines fitted with powerful C-4 plastic explosives were found stashed in a real estate office on Friday located about two blocks from Colombia 's presidential palace "","" police said .",real estate office on Friday located about is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",Deportivo is an organization entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",Auxerre is an organization entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",Corentine Martins is a person entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",Brazilian-born is an other entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",Spanish is an other entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",Donato is a person entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",strongly is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",taking the lead midway is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",when former is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",corner after a flick-on by is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",lead midway through the first is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",half when former is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",after a flick-on by Brazilian-born is not a named entity .
