sentence,prompt
"Barcelona - Ronaldo ( 5th and 89th minutes ) "","" Giovanni ( 31st ) "","" Pizzi ( 73rd ) "","" De la Pena ( 75th )",( 5th and 89th minutes is not a named entity .
"Barcelona - Ronaldo ( 5th and 89th minutes ) "","" Giovanni ( 31st ) "","" Pizzi ( 73rd ) "","" De la Pena ( 75th )",Giovanni ( 31st ) is not a named entity .
"Barcelona - Ronaldo ( 5th and 89th minutes ) "","" Giovanni ( 31st ) "","" Pizzi ( 73rd ) "","" De la Pena ( 75th )",) is not a named entity .
"Barcelona - Ronaldo ( 5th and 89th minutes ) "","" Giovanni ( 31st ) "","" Pizzi ( 73rd ) "","" De la Pena ( 75th )","31st ) "","" Pizzi is not a named entity ."
"Barcelona - Ronaldo ( 5th and 89th minutes ) "","" Giovanni ( 31st ) "","" Pizzi ( 73rd ) "","" De la Pena ( 75th )",") "","" Giovanni ( 31st ) "","" Pizzi is not a named entity ."
"Barcelona - Ronaldo ( 5th and 89th minutes ) "","" Giovanni ( 31st ) "","" Pizzi ( 73rd ) "","" De la Pena ( 75th )",") "","" Giovanni ( 31st ) "","" is not a named entity ."
"Barcelona - Ronaldo ( 5th and 89th minutes ) "","" Giovanni ( 31st ) "","" Pizzi ( 73rd ) "","" De la Pena ( 75th )",") "","" Giovanni ( is not a named entity ."
PITTSBURGH AT COLORADO,PITTSBURGH is an organization entity .
PITTSBURGH AT COLORADO,COLORADO is a location entity .
PITTSBURGH AT COLORADO,PITTSBURGH AT COLORADO is not a named entity .
PITTSBURGH AT COLORADO,AT COLORADO is not a named entity .
PITTSBURGH AT COLORADO,PITTSBURGH AT is not a named entity .
PITTSBURGH AT COLORADO,AT is not a named entity .
"Botta "","" who had accompanied Puglisi to the cemetary "","" tried to flee the lone gunman but was caught and killed .",Botta is a person entity .
"Botta "","" who had accompanied Puglisi to the cemetary "","" tried to flee the lone gunman but was caught and killed .",Puglisi is a person entity .
"Botta "","" who had accompanied Puglisi to the cemetary "","" tried to flee the lone gunman but was caught and killed .",to flee the lone gunman but is not a named entity .
"Botta "","" who had accompanied Puglisi to the cemetary "","" tried to flee the lone gunman but was caught and killed .",flee the lone gunman but is not a named entity .
"Botta "","" who had accompanied Puglisi to the cemetary "","" tried to flee the lone gunman but was caught and killed .",""","" who had accompanied Puglisi to the is not a named entity ."
"Botta "","" who had accompanied Puglisi to the cemetary "","" tried to flee the lone gunman but was caught and killed .","the cemetary "","" tried to flee the is not a named entity ."
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",England is a location entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",J. Crawley is a person entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",G. Thorpe is a person entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",Waqar is a person entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",innings 326 ( J. Crawley 106 is not a named entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar","106 "","" G. Thorpe 54 ; is not a named entity ."
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",54 is not a named entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",( J. is not a named entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",326 ( is not a named entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar","106 "","" G. Thorpe is not a named entity ."
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",first innings 326 ( J. Crawley 106 is not a named entity .
"England first innings 326 ( J. Crawley 106 "","" G. Thorpe 54 ; Waqar",England first innings 326 ( J. Crawley is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",Said is a person entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",U.S. is a location entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",Palestinian is an other entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",Israeli-PLO is an other entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",and has written at least two books on is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",written is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",origin is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",the 1993 Israeli-PLO self-rule deal and is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",been an is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",the is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",a U.S. citizen of Palestinian origin is not a named entity .
"Said "","" a U.S. citizen of Palestinian origin "","" has been an outspoken critic of the 1993 Israeli-PLO self-rule deal and has written at least two books on the accord .",books is not a named entity .
"These are leading stories in Thursday 's afternoon daily Le Monde "","" dated Aug 23 .",Le Monde is an organization entity .
"These are leading stories in Thursday 's afternoon daily Le Monde "","" dated Aug 23 .","afternoon daily Le Monde "","" dated Aug is not a named entity ."
"These are leading stories in Thursday 's afternoon daily Le Monde "","" dated Aug 23 .",stories in Thursday 's afternoon is not a named entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",United States is a location entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",Chechen is an other entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",Grozny is a location entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",Grozny . is not a named entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .","embattled Chechen capital "","" Grozny . is not a named entity ."
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",on Tuesday welcomed a deal aimed is not a named entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",at is not a named entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",a troop withdrawal from the embattled Chechen capital is not a named entity .
"The United States on Tuesday welcomed a deal aimed at resuming a troop withdrawal from the embattled Chechen capital "","" Grozny .",United States on Tuesday welcomed is not a named entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,International Philippine is an organization entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,United Coconut Associations of the Philippines is an organization entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,Europe is a location entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,dollars per is not a named entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,International Philippine coconut oil is not a named entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,by the United Coconut Associations of the is not a named entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,as reported by the United Coconut is not a named entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,as reported by is not a named entity .
International Philippine coconut oil prices as reported by the United Coconut Associations of the Philippines ( dollars per tonne cif Europe ) .,International Philippine coconut oil prices as reported by is not a named entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",David Millns is a person entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",Gordon Parsons is a person entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",Vince Wells is a person entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",Hampshire is an organization entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",trio David Millns ( 2-24 ) is not a named entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",81 for seven is not a named entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",""","" Gordon Parsons ( is not a named entity ."
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",at 81 for seven in reply to the is not a named entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",had Hampshire reeling at 81 is not a named entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",( 2-19 ) had Hampshire reeling at is not a named entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",2-19 ) is not a named entity .
"Pace trio David Millns ( 2-24 ) "","" Gordon Parsons ( 3-20 ) and Vince Wells ( 2-19 ) had Hampshire reeling at 81 for seven in reply to the home county 's first innings of 353 .",) had Hampshire reeling at is not a named entity .
6. Koerts 7,Koerts is a person entity .
6. Koerts 7,6. is not a named entity .
6. Koerts 7,6. Koerts 7 is not a named entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,Kornblum is a person entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,Organisation for Security and Cooperation in Europe is an organization entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,OSCE is an organization entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,for Security and Cooperation in is not a named entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,for Security is not a named entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,said only elections endorsed is not a named entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,be is not a named entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,in Europe ( OSCE ) would be legitimate is not a named entity .
Kornblum said only elections endorsed by the Organisation for Security and Cooperation in Europe ( OSCE ) would be legitimate .,the Organisation for Security and Cooperation in Europe is not a named entity .
S. Ganguly c de Silva b Dharmasena 16,S. Ganguly is a person entity .
S. Ganguly c de Silva b Dharmasena 16,de Silva is a person entity .
S. Ganguly c de Silva b Dharmasena 16,Dharmasena is a person entity .
S. Ganguly c de Silva b Dharmasena 16,S. Ganguly c de is not a named entity .
S. Ganguly c de Silva b Dharmasena 16,Ganguly c is not a named entity .
S. Ganguly c de Silva b Dharmasena 16,de is not a named entity .
S. Ganguly c de Silva b Dharmasena 16,S. Ganguly c de Silva b Dharmasena 16 is not a named entity .
S. Ganguly c de Silva b Dharmasena 16,Ganguly c de Silva b Dharmasena is not a named entity .
S. Ganguly c de Silva b Dharmasena 16,Ganguly c de Silva b Dharmasena 16 is not a named entity .
Qualifier vs. Andrei Olhovskiy ( Russia ),Andrei Olhovskiy is a person entity .
Qualifier vs. Andrei Olhovskiy ( Russia ),Russia is a location entity .
Qualifier vs. Andrei Olhovskiy ( Russia ),) is not a named entity .
Qualifier vs. Andrei Olhovskiy ( Russia ),vs. is not a named entity .
Qualifier vs. Andrei Olhovskiy ( Russia ),Olhovskiy is not a named entity .
Qualifier vs. Andrei Olhovskiy ( Russia ),vs. Andrei Olhovskiy ( Russia is not a named entity .
"It was the second time armed """""""" commanders """""""" of the EPR have granted interviews outside Guerrero state "","" an extremely poor and volatile region where leftist protesters often have clashed violently with authorities .",EPR is an organization entity .
"It was the second time armed """""""" commanders """""""" of the EPR have granted interviews outside Guerrero state "","" an extremely poor and volatile region where leftist protesters often have clashed violently with authorities .",Guerrero is a location entity .
"It was the second time armed """""""" commanders """""""" of the EPR have granted interviews outside Guerrero state "","" an extremely poor and volatile region where leftist protesters often have clashed violently with authorities .",of the EPR have granted interviews is not a named entity .
"It was the second time armed """""""" commanders """""""" of the EPR have granted interviews outside Guerrero state "","" an extremely poor and volatile region where leftist protesters often have clashed violently with authorities .",EPR have is not a named entity .
"It was the second time armed """""""" commanders """""""" of the EPR have granted interviews outside Guerrero state "","" an extremely poor and volatile region where leftist protesters often have clashed violently with authorities .",volatile region where leftist is not a named entity .
"It was the second time armed """""""" commanders """""""" of the EPR have granted interviews outside Guerrero state "","" an extremely poor and volatile region where leftist protesters often have clashed violently with authorities .",""""""""" of the EPR have is not a named entity ."
"When in 1979 she was told she had won the Nobel Peace Prize "","" she said characteristically : """""""" I am unworthy . """"""""",Nobel Peace Prize is an other entity .
"When in 1979 she was told she had won the Nobel Peace Prize "","" she said characteristically : """""""" I am unworthy . """"""""","characteristically : """""""" I am is not a named entity ."
"When in 1979 she was told she had won the Nobel Peace Prize "","" she said characteristically : """""""" I am unworthy . """"""""",she was told she had is not a named entity .
A strong set of interim results and an upbeat outlook from Slough Estates Plc helped to boost the property sector on Thursday .,Slough Estates Plc is an organization entity .
A strong set of interim results and an upbeat outlook from Slough Estates Plc helped to boost the property sector on Thursday .,A is not a named entity .
A strong set of interim results and an upbeat outlook from Slough Estates Plc helped to boost the property sector on Thursday .,an upbeat outlook from Slough Estates is not a named entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",Windows NT 4.0 is an other entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",Winkler is a person entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",Windows 95 is an other entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",needed to use it instead of is not a named entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",only a is not a named entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",a relatively small proportion of corporate users is not a named entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",Windows 95 . is not a named entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .",needed to use it instead is not a named entity .
"But now that Windows NT 4.0 has been launched "","" Winkler and others believe only a relatively small proportion of corporate users will elect to pay the added software and hardware costs needed to use it instead of Windows 95 .","NT 4.0 has been launched "","" Winkler is not a named entity ."
""""""""" Things fell in for us "","" """""""" said Sorrento "","" who has six career grand slams and hit the ninth of the season for the Mariners .",Sorrento is a person entity .
""""""""" Things fell in for us "","" """""""" said Sorrento "","" who has six career grand slams and hit the ninth of the season for the Mariners .",Mariners is an organization entity .
""""""""" Things fell in for us "","" """""""" said Sorrento "","" who has six career grand slams and hit the ninth of the season for the Mariners .",hit the ninth of the season is not a named entity .
""""""""" Things fell in for us "","" """""""" said Sorrento "","" who has six career grand slams and hit the ninth of the season for the Mariners .",""""""""" said Sorrento "","" who is not a named entity ."
""""""""" Things fell in for us "","" """""""" said Sorrento "","" who has six career grand slams and hit the ninth of the season for the Mariners .",six career grand slams and is not a named entity .
""""""""" Things fell in for us "","" """""""" said Sorrento "","" who has six career grand slams and hit the ninth of the season for the Mariners .",""""""""" Things fell in for us "","" is not a named entity ."
Better-than-expected British trade figures had little impact on equities .,British is an other entity .
Better-than-expected British trade figures had little impact on equities .,impact on equities is not a named entity .
Better-than-expected British trade figures had little impact on equities .,on is not a named entity .
CALIFORNIA 60 69 .465 13 1/2,CALIFORNIA is an organization entity .
CALIFORNIA 60 69 .465 13 1/2,CALIFORNIA 60 69 .465 13 1/2 is not a named entity .
CALIFORNIA 60 69 .465 13 1/2,13 1/2 is not a named entity .
Milwaukee 4 CLEVELAND 3 ( 10 innings ),Milwaukee is an organization entity .
Milwaukee 4 CLEVELAND 3 ( 10 innings ),CLEVELAND is an organization entity .
Milwaukee 4 CLEVELAND 3 ( 10 innings ),Milwaukee 4 CLEVELAND 3 is not a named entity .
Milwaukee 4 CLEVELAND 3 ( 10 innings ),4 CLEVELAND 3 ( 10 is not a named entity .
Milwaukee 4 CLEVELAND 3 ( 10 innings ),3 is not a named entity .
Milwaukee 4 CLEVELAND 3 ( 10 innings ),innings ) is not a named entity .
"Stich "","" not seeded here for the first time since 1990 "","" might have benefitted from some fiddling with the seedings himself after Kafelnikov withdrew .",Stich is a person entity .
"Stich "","" not seeded here for the first time since 1990 "","" might have benefitted from some fiddling with the seedings himself after Kafelnikov withdrew .",Kafelnikov is a person entity .
"Stich "","" not seeded here for the first time since 1990 "","" might have benefitted from some fiddling with the seedings himself after Kafelnikov withdrew .","Stich "","" not seeded here for is not a named entity ."
"Stich "","" not seeded here for the first time since 1990 "","" might have benefitted from some fiddling with the seedings himself after Kafelnikov withdrew .",benefitted is not a named entity .
"Stich "","" not seeded here for the first time since 1990 "","" might have benefitted from some fiddling with the seedings himself after Kafelnikov withdrew .","first time since 1990 "","" is not a named entity ."
"Stich "","" not seeded here for the first time since 1990 "","" might have benefitted from some fiddling with the seedings himself after Kafelnikov withdrew .",for is not a named entity .
MON Primedia YR DIV N / A 123.2,Primedia is an organization entity .
MON Primedia YR DIV N / A 123.2,Primedia YR DIV N / A is not a named entity .
MON Primedia YR DIV N / A 123.2,YR DIV is not a named entity .
Strasbourg 3 1 0 2 1 3 3,Strasbourg is an organization entity .
Strasbourg 3 1 0 2 1 3 3,3 1 0 2 1 is not a named entity .
Strasbourg 3 1 0 2 1 3 3,Strasbourg 3 1 0 2 is not a named entity .
BONN 1996-08-23,BONN is a location entity .
BONN 1996-08-23,1996-08-23 is not a named entity .
BONN 1996-08-23,BONN 1996-08-23 is not a named entity .
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .",PSA is an organization entity .
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .",Robert Mugabe is a person entity .
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .",Britain is a location entity .
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .","the country 's ""180,000"" civil servants took is not a named entity ."
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .",which is a rare challenge is not a named entity .
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .",The PSA said 80 percent is not a named entity .
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .","President Robert Mugabe "","" who has been is not a named entity ."
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .",in power since independence from Britain in 1980 is not a named entity .
"The PSA said 80 percent of the country 's ""180,000"" civil servants took part in the strike which is a rare challenge to President Robert Mugabe "","" who has been in power since independence from Britain in 1980 .",been in power since independence from Britain is not a named entity .
2. Fernanda Ribeiro ( Portugal ) 14:49.81,Fernanda Ribeiro is a person entity .
2. Fernanda Ribeiro ( Portugal ) 14:49.81,Portugal is a location entity .
2. Fernanda Ribeiro ( Portugal ) 14:49.81,2. is not a named entity .
2. Fernanda Ribeiro ( Portugal ) 14:49.81,Ribeiro ( Portugal is not a named entity .
2. Fernanda Ribeiro ( Portugal ) 14:49.81,Portugal ) is not a named entity .
2. Fernanda Ribeiro ( Portugal ) 14:49.81,2. Fernanda Ribeiro ( is not a named entity .
CENTRAL DIVISION,CENTRAL DIVISION is an other entity .
CENTRAL DIVISION,DIVISION is not a named entity .
CENTRAL DIVISION,CENTRAL is not a named entity .
BEIJING 1996-08-22,BEIJING is a location entity .
BEIJING 1996-08-22,1996-08-22 is not a named entity .
BEIJING 1996-08-22,BEIJING 1996-08-22 is not a named entity .
Inter Bratislava 4 1 1 2 4 6 4,Inter Bratislava is an organization entity .
Inter Bratislava 4 1 1 2 4 6 4,4 1 1 is not a named entity .
Inter Bratislava 4 1 1 2 4 6 4,1 1 2 4 6 4 is not a named entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,Pier Francesco Chili is a person entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,Italy is a location entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,Ducati is an organization entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,6. Pier Francesco Chili ( Italy is not a named entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,( Italy ) is not a named entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,Chili ( Italy ) is not a named entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,Francesco Chili ( Italy ) Ducati 175 is not a named entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,Ducati 175 is not a named entity .
6. Pier Francesco Chili ( Italy ) Ducati 175,6. Pier is not a named entity .
"They included a black lacquer and mother of pearl inlaid box used by Hendrix to store his drugs "","" which an anonymous Australian purchaser bought for ""5,060"" pounds ( $ ""7,845"" ) .",Hendrix is a person entity .
"They included a black lacquer and mother of pearl inlaid box used by Hendrix to store his drugs "","" which an anonymous Australian purchaser bought for ""5,060"" pounds ( $ ""7,845"" ) .",Australian is an other entity .
"They included a black lacquer and mother of pearl inlaid box used by Hendrix to store his drugs "","" which an anonymous Australian purchaser bought for ""5,060"" pounds ( $ ""7,845"" ) .",inlaid box used by Hendrix to is not a named entity .
"They included a black lacquer and mother of pearl inlaid box used by Hendrix to store his drugs "","" which an anonymous Australian purchaser bought for ""5,060"" pounds ( $ ""7,845"" ) .",inlaid box used by Hendrix to store his is not a named entity .
"They included a black lacquer and mother of pearl inlaid box used by Hendrix to store his drugs "","" which an anonymous Australian purchaser bought for ""5,060"" pounds ( $ ""7,845"" ) .",purchaser is not a named entity .
"They included a black lacquer and mother of pearl inlaid box used by Hendrix to store his drugs "","" which an anonymous Australian purchaser bought for ""5,060"" pounds ( $ ""7,845"" ) .",to store is not a named entity .
Reuters has not verified these stories and does not vouch for their accuracy .,Reuters is an organization entity .
Reuters has not verified these stories and does not vouch for their accuracy .,. is not a named entity .
Reuters has not verified these stories and does not vouch for their accuracy .,stories and does not vouch is not a named entity .
"Dow rises on Philip Morris "","" other stocks lower .",Dow is an other entity .
"Dow rises on Philip Morris "","" other stocks lower .",Philip Morris is an organization entity .
"Dow rises on Philip Morris "","" other stocks lower .","on Philip Morris "","" other stocks lower is not a named entity ."
"Dow rises on Philip Morris "","" other stocks lower .",rises on is not a named entity .
"Dow rises on Philip Morris "","" other stocks lower .",""","" other stocks lower is not a named entity ."
"Dow rises on Philip Morris "","" other stocks lower .",on is not a named entity .
"Imran Khan ( Pakistan ) 362 "","" 88",Imran Khan is a person entity .
"Imran Khan ( Pakistan ) 362 "","" 88",Pakistan is a location entity .
"Imran Khan ( Pakistan ) 362 "","" 88",Imran Khan ( Pakistan ) 362 is not a named entity .
"Imran Khan ( Pakistan ) 362 "","" 88",( Pakistan ) is not a named entity .
"Imran Khan ( Pakistan ) 362 "","" 88",) 362 is not a named entity .
"Imran Khan ( Pakistan ) 362 "","" 88","Imran Khan ( Pakistan ) 362 "","" is not a named entity ."
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .",San Diego is a location entity .
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .",Creedmoor is a location entity .
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .",N.C. is a location entity .
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .",Hampshire is a location entity .
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .",England is a location entity .
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .",Tijuana is a location entity .
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .",Mexico is a location entity .
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .","England ; and Tijuana "","" Mexico is not a named entity ."
"It has manufacturing plants in San Diego ; Creedmoor "","" N.C. ; Hampshire "","" England ; and Tijuana "","" Mexico "","" and distributes its prodcuts in more than 120 countries .","Hampshire "","" England ; and Tijuana "","" is not a named entity ."
